Name,Address,Latitude,Longitude
Grand Frais Chilly-Mazarin,"55 Route de Longjumeau, Chilly-Mazarin",48.706223,2.298461000000001
kavi exotic,"113 Rue du Président François Mitterrand, Longjumeau",48.6943901,2.2939783
SUPERMARCHÉ G20,"82 Rue de Gravigny, Chilly-Mazarin",48.6941979,2.309897
MITHRA MINI MARKET,"36 Avenue Mazarin, Chilly-Mazarin",48.70549339999999,2.3154841
Lidl,"8 Route de Massy, Chilly-Mazarin",48.7113731,2.306385499999999
Carrefour Drive Chilly-Mazarin,"Rue de la Passerelle, Chilly-Mazarin",48.6999078,2.3191821
Marché d'à Côté,"11 Place des Charmilles, Longjumeau",48.6840519,2.3154947
Carrefour Drive Parking Restaurant Crocodile Massy,"1 Rue du Perou, Massy",48.7197484,2.2997953
Csf,"17 Avenue Descartes, Morangis",48.6972425,2.3336585
Carrefour Market,"Zi Les Sables, Avenue Blaise Pascal, Morangis",48.6970202,2.334071900000001
Carrefour Drive Piéton,"142 Grande Rue, Épinay-sur-Orge",48.6788524,2.317968
Jeyam Supermarché-Épicerie-Supérette CLAIR VILLAGE,"2 Place Beaumarchais, Savigny-sur-Orge",48.6848439,2.3302326
MONOPRIX,"127 Avenue du Général de Gaulle, Draveil",48.6862851,2.4079793
Carrefour,"180 N7, Athis-Mons",48.71216039999999,2.373358000000001
Picard,"2-4 Rue Francoeur, Viry-Châtillon",48.6755599,2.3848261
bp,"38 Avenue de Morangis, Athis-Mons",48.7059207,2.3686776
Picard ATHIS MONS,"71 Avenue François Mitterrand, Athis-Mons",48.7039323,2.371427799999999
Lidl,"28 Rue Henri Hamel, Athis-Mons",48.707721,2.3721481
Carrefour Drive Athis-Mons,"180, N7, Athis-Mons",48.7110208,2.3724434
Franprix,"30 Rue Monttessuy, Juvisy-sur-Orge",48.6873648,2.3845494
Intermarché SUPER Viry Châtillon,"21 Boulevard Meder, Viry-Châtillon",48.68327300000001,2.382384
MONOP'DAILY,"Terminal Orly Jonction, Orly",48.7262397,2.365317
ALDI,"94 bis Avenue du Général de Gaulle, Viry-Châtillon",48.6785033,2.383037400000001
E.Leclerc DRIVE Viry Châtillon,"80/90, Avenue du Général de Gaulle, Viry-Châtillon",48.6780224,2.383967
Franprix,"42 Avenue de Provence, Viry-Châtillon",48.668475,2.3608116
cocciMarket,"24 Rue du Port aux Dames, Draveil",48.6804542,2.4007004
E.Leclerc VIRY CHATILLON CEDEX,"28 Route de Grigny, Viry-Châtillon",48.6634902,2.376556299999999
Marché Entrepôt Grigny,"9 Rue des Halles, Grigny",48.670235,2.393732
Picard,"24 Place de la République, Draveil",48.68573199999999,2.409876999999999
Auchan SUPERMARCHE JUVISY,"27 Rue Victor Hugo, Juvisy-sur-Orge",48.6908,2.37793
Carrefour City,"4 Rue V, Rue Valentin Conrart, Athis-Mons",48.7081439,2.3884601
Intermarché SUPER Morsang-Sur-Orge,"26 Avenue du Commandant Barre, Morsang-sur-Orge",48.6620934,2.3592447
Auchan,"Avenue de Morangis, Athis-Mons",48.70552199999999,2.362774
Lidl,"8 Rue Jean Pierre Timbaud, Morsang-sur-Orge",48.66174999999999,2.35969
Arcado,"114 Avenue de Verdun, Paray-Vieille-Poste",48.70574850000001,2.361391900000001
Picard,"33 Avenue Ferdinand de Lesseps, Morangis",48.70477289999999,2.3402806
Super U et Drive,"149 Boulevard Aristide Briand, Savigny-sur-Orge",48.68711680000001,2.351347800000001
GRAND PARIS MARCHE,"157 Boulevard Aristide Briand, Savigny-sur-Orge",48.68697619999999,2.3533626
ALDI,"33 bis Avenue François Mitterrand, Athis-Mons",48.70120900000001,2.370268400000001
CocciMarket,"62 Avenue de la Cour de France, Juvisy-sur-Orge",48.6978591,2.3721005
Panier Sympa Supérette de Savigny,"77 Boulevard Aristide Briand, Savigny-sur-Orge",48.6854121,2.3461005
Marché Turquoise,"123 Avenue François Mitterrand, Athis-Mons",48.707448,2.3710566
Superette,"99 Avenue Roger Salengro, Savigny-sur-Orge",48.68138889999999,2.3412042
Franprix,"1 Rue des Coquelicots, Savigny-sur-Orge",48.680295,2.342052999999999
ALDI,"7B 9 Grande Rue, Rue Jules Ferry 3-9, Juvisy-sur-Orge",48.68795799999999,2.376714900000001
TS supermarché,"4 Grande Rue, Juvisy-sur-Orge",48.68741870000001,2.3777755
E.Leclerc MONTGERON,"72 Avenue Jean Jaurès, Montgeron",48.7157176,2.4449578
Super U et Drive,"6 Avenue de l'Europe, Draveil",48.6827399,2.4313545
ALDI,"132 Avenue Charles de Gaulle, Montgeron",48.693122,2.4450589
Magasin Maison Thiriet,"30-34 Rue Albert Rémy, Ris-Orangis",48.6570003,2.4082383
E.Leclerc ORLY,"8 Place Gaston Viens, Orly",48.7437254,2.4075253
bp,"54 Avenue Henri Barbusse, Vigneux-sur-Seine",48.7000317,2.4200857
Franprix,"12 Place du 14 Juillet, Vigneux-sur-Seine",48.7055616,2.4227322
Magasin Maison Thiriet,"19 Avenue de l'Europe, Draveil",48.683096,2.430168
Montgeron Services,"72 Avenue Jean Jaurès, Montgeron",48.7157867,2.4449546
Soc Exploit Magasin Nord Est,"110 Avenue de la République, Montgeron",48.70709690000001,2.4553664
Franprix,"55 Rue du Général de Gaulle, Villeneuve-le-Roi",48.7350442,2.4215683
ALDI Draveil,"6 Rue de Ris, Draveil",48.6635827,2.4177518
Picard,"35 Route de Choisy, Villeneuve-le-Roi",48.74143639999999,2.4084413
Centre Commercial du Valdoly,"6 Rue de la Longueraie, Vigneux-sur-Seine",48.7149341,2.4385571
Auchan Drive Montgeron,"Rue Mercure, Montgeron",48.715148,2.438493
Franprix,"2 Rue Henri Janin, Villeneuve-Saint-Georges",48.7293552,2.4478205
Centre Commercial Orlydis,"8 Place Gaston Viens, Orly",48.7430419,2.4068912
Intermarché SUPER Draveil,"94 Avenue Henri Barbusse, Draveil",48.6786868,2.4113242
Super U République Montgeron,"110 Avenue de la République, Montgeron",48.7035397,2.4593364
Intermarché SUPER Villeneuve Le Roi,"32-38 Avenue le Foll, Villeneuve-le-Roi",48.72989099999999,2.428503999999999
ALDI,"20 Rue Albert Rémy, Ris-Orangis",48.6567511,2.4088936
Lidl,"1 Cours de Verdun, Villeneuve-le-Roi",48.733225,2.4069792
Picard,"22-24 Rue de Concy, Montgeron",48.70784829999999,2.4662851
Lidl,"50 Rue Waldeck Rousseau, Draveil",48.68746849999999,2.433371699999999
Auchan Supermarché Draveil,"32 Place de la République, Draveil",48.6858,2.410639999999999
Intermarché SUPER Vigneux,"5 Avenue Henri Barbusse, Vigneux-sur-Seine",48.69756570000001,2.4147264
Samu Auchan,"Rue Mercure, Montgeron",48.7128489,2.437477399999999
Super U et Drive,"32 Rue Edouard Vaillant, Athis-Mons",48.70636330000001,2.3966243
Carrefour Express,"101 Avenue du 18 avril 1944, Athis-Mons",48.70207509999999,2.3867375
Carrefour Drive Piéton,"101 Avenue du 18 avril 1944, Athis-Mons",48.7019921,2.3866443
SUPERMARCHÉ G20,"6 Place des Quatre Saisons, Vigneux-sur-Seine",48.70010040000001,2.4169552
Franprix,"46 Rue de Montgeron, Brunoy",48.6927628,2.492496899999999
Picard,"3 Boulevard Charles de Gaulle, Brunoy",48.6950756,2.5033719
Franprix,"85 Avenue du Président John Fitzgerald Kennedy, Villeneuve-Saint-Georges",48.73561840000001,2.464985
Carrefour Contact,"Avenue de la Grange, Yerres",48.7224289,2.4992195
Intermarché SUPER Yerres,"52 Rue de Concy, Yerres",48.7108481,2.4845534
Carrefour City,"Place Gambetta, Yerres",48.7016218,2.4861996
MONOPRIX,"12-14 Rue Philisbourg, Brunoy",48.6980219,2.506847
bp,"N6, Montgeron",48.690606,2.454383
G20 DISTRI MONGE,"CC LA FORET, Avenue Charles de Gaulle, Montgeron",48.6963553,2.455254800000001
Superette Service,"72 Avenue Paul Vaillant-Couturier, Vigneux-sur-Seine",48.6968134,2.4341958
Marché d'à Côté,"100 Avenue Jean Jaurès, Montgeron",48.7130392,2.4488028
Franprix,"100 Avenue Jean Jaurès, Montgeron",48.7130648,2.4488521
Marché d'à Côté,"30 Avenue Jean Jaurès, Crosne",48.71430910000001,2.4618818
Auchan Hypermarché Montgeron Vigneux,"Centre Commercial Valdoly, Rue des Gaulois, Montgeron",48.71473,2.43788
Intermarché EXPRESS Crosne,"4 Rue Alexandre Foudrier, Crosne",48.7168103,2.458683699999999
H Marche FRAIS,"13 BIS Rue de la Longueraie, Vigneux-sur-Seine",48.7153459,2.4352997
Grossiste alimentaire,"13 bis Rue de la Longueraie, Vigneux-sur-Seine",48.7153837,2.4352592
E.Leclerc DRIVE Montgeron,"ZA La mare à boulanger, Montgeron",48.7176097,2.4423407
cocciMarket,"2 Rue Jean Corringer, Vigneux-sur-Seine",48.7061412,2.4235652
E.Leclerc YERRES,"107 Rue de Concy, Yerres",48.70780000000001,2.4822
Jerimaldis,"Place Gambetta, Yerres",48.70118230000001,2.4862472
COCCIMARKET,"1 Avenue du Président Robert Lakota, 1 Rue Molière, Vigneux-sur-Seine",48.7079402,2.4146177
Franprix,"8 Avenue du Président Salvador Allende, Crosne",48.7219261,2.4699263
Franprix,"276B Boulevard Henri Barbusse, Draveil",48.69197310000001,2.4124852
Marché d'à Côté,"276 Boulevard Henri Barbusse, Draveil",48.6920039,2.4124484
Marché d'à Côté,"31 Rue de Paris, Villeneuve-Saint-Georges",48.72674,2.445936
Marché d'à Côté,"45 Rue Gabriel Péri, Yerres",48.708926,2.4887747
GMARKET,"45 Rue Gabriel Péri, Yerres",48.7089234,2.4888322
Supermarché Villeneuve - Épicerie du monde,"57 Rue de Paris, Villeneuve-Saint-Georges",48.72846149999999,2.4466686
SITIS MARKET 94,"6 T Rue de Verdun, Villeneuve-Saint-Georges",48.73021749999999,2.4478007
Franprix,"50 Rue Charles de Gaulle, Yerres",48.7165164,2.4892167
Franprix,"130 Boulevard Henri Barbusse, Draveil",48.6811751,2.4093372
Food's City Supermarché,"3 bis Avenue Carnot, Villeneuve-Saint-Georges",48.7331496,2.4473538
Grande et moyenne distribution,Yerres,48.7172947,2.4954846
Picard,"la Marnière, centre commercial Val D'Yerres, 2, Quincy-sous-Sénart",48.6832355,2.5374027
ALDI,"D33, Cc Du Val D'Yerres, Boussy-Saint-Antoine",48.6821208,2.533952
Cora,"Centre Com.Val D, Rue de l'Yerres 2, Boussy-Saint-Antoine",48.6820073,2.536565899999999
Carrefour Contact,"10 Avenue Foreau, Villecresnes",48.72704220000001,2.5368009
Picard,"Zone d'aménagement des Tuileries, N19, Marolles-en-Brie",48.72779370000001,2.5386668
Primeurs G20,"12 Rue Georges Clemenceau, Limeil-Brévannes",48.7418273,2.477156099999999
Carrefour City,"51 Rue du Lieutenant Dagorno, Villecresnes",48.7225644,2.5336998
Franprix,"1 Avenue Victor Hugo, Épinay-sous-Sénart",48.697657,2.524900999999999
Lidl,"3-5 Rue Marcel Pagnol, Boussy-Saint-Antoine",48.6785,2.528649999999999
Supermarché PROXI BRUNOY,"1 Rue du Rôle 1, Brunoy",48.7001263,2.5076994
Carrefour Drive Brunoy,"3 Boulevard Charles de Gaulle, Brunoy",48.6952151,2.5044852
Market Brunoy,"3 Boulevard Charles de Gaulle, Brunoy",48.69512599999999,2.504774
ALDI,"55 Rue Sainte-Geneviève, Épinay-sous-Sénart",48.6937705,2.512961
Marché d'à Côté,"39 Rue Paul Doumer, Yerres",48.716893,2.506053
Intermarché SUPER Villecresnes,"Rue du Salle, Villecresnes",48.70845,2.52769
Franprix,"6 Rue de la Ferme, Boussy-Saint-Antoine",48.69043519999999,2.5294455
Carrefour Drive,"centre commercial Val D'Yerres, Boussy-Saint-Antoine",48.68323549999999,2.537274
Supermarché G20,"6 Rue de Boissy-Saint-Léger, Quincy-sous-Sénart",48.6727188,2.5377776
Carrefour Contact,"Yerres FR, 2 Route de Brie-Comte-Robert, Périgny",48.695498,2.557233
Senthuran,"85 Avenue du Président John Fitzgerald Kennedy, Villeneuve-Saint-Georges",48.73560870000001,2.4648891
Marché d'à Côté,"85 Avenue du Président John Fitzgerald Kennedy, Villeneuve-Saint-Georges",48.735654,2.4648347
SUPERMARCHÉ G20,"12 Rue Georges Clemenceau, Limeil-Brévannes",48.7421799,2.4774939
MONOPRIX,"153 Rue Houdan, Sceaux",48.7787894,2.2811332
MONOPRIX,"16 Rue Auguste Mounié, Antony",48.753837,2.303629599999999
Auchan,"Cc Velizy 2, Vélizy-Villacoublay",48.77980600000001,2.219598
Intermarché SUPER Antony,"16 -18 Rue des Gouttières, Antony",48.7557795,2.2917806
Market Verrières-Le-Buisson,"Boulevard du Maréchal Juin, Verrières-le-Buisson",48.752948,2.271803
Lidl,"99-103 Rue de la Porte de Trivaux, Clamart",48.7902034,2.2594141
CSF France,"Boulevard du Maréchal Juin, Verrières-le-Buisson",48.75276960000001,2.2721225
Chamadis,"440 Avenue de la Division Leclerc, Châtenay-Malabry",48.76902279999999,2.2513037
Picard,"6 Rue Jean Moulin, Antony",48.7531663,2.3057611
Picard,"7 Voie Georges Pompidou, Verrières-le-Buisson",48.7491587,2.2792399
Casino Supermarché,"Jean Longuet, 68 Rue Jean Longuet, Châtenay-Malabry",48.7686851,2.279738
Carrefour City,"76/78av, Avenue Charles de Gaulle, Le Plessis-Robinson",48.7771209,2.2573632
Franprix,"61 Avenue Jean Monnet, Antony",48.7463415,2.2970793
bp,"77 Avenue Edouard Depreux, Sceaux",48.774645,2.279758999999999
Auchan Drive Vélizy,"Cc Velizy 2, 2 Avenue de l'Europe, Vélizy-Villacoublay",48.7793433,2.219099099999999
Picard,"13 Avenue de Celle, Meudon",48.78702269999999,2.2280618
Picard,"59 Avenue de l'Europe, Vélizy-Villacoublay",48.77893280000001,2.209956
Auchan,"5 Rue Bergeret de Frouville, Sceaux",48.77874999999999,2.29337
SUPERMARCHÉ G20,"171 Avenue Jean Baptiste Clément, Clamart",48.79056400000001,2.2630263
Market Le Plessis-Robinson,"3 Grand'place, Le Plessis-Robinson",48.7810072,2.262992
Intermarché EXPRESS Verrières Le Buisson,"46 Boulevard du Maréchal Foch, Verrières-le-Buisson",48.74477959999999,2.2680791
Lidl,"149 Rue Auguste Renoir, Châtenay-Malabry",48.76534590000001,2.264554
Carrefour Contact,"38 Boulevard Pasteur, Fresnes",48.7570924,2.3152972
Intermarché EXPRESS Chatenay Malabry,"440 Avenue de la Division Leclerc, Châtenay-Malabry",48.76902279999999,2.2513037
Au Domaine Royal,"61 Rue Houdan, Sceaux",48.7782201,2.291796799999999
Carrefour City,"1 Allée des Aulnes, Châtenay-Malabry",48.7804507,2.2798232
Traiteur Auchan Vélizy,"2 Avenue de l'Europe, Vélizy-Villacoublay",48.7797077,2.2191734
Picard,"2 Avenue de la Gare, Sceaux",48.77942700000001,2.2818755
Picard,"zone d'aménagement du coeur de ville, 20 Grand'place, Le Plessis-Robinson",48.7814419,2.262584099999999
Carrefour Market Meudon-la-Forêt,"23 Avenue du Général de Gaulle, Meudon",48.7871905,2.2271034
Épicerie Oui,"87 Rue d'Estienne d'Orves, Verrières-le-Buisson",48.7427568,2.2619785
O'Marché Exotique,"2 Rue Jean Rostand, Massy",48.7367551,2.2603797
Carrefour City,"299 Avenue de la Division Leclerc, Châtenay-Malabry",48.76517,2.26146
Marché d'à Côté,"12 Rue de Versailles, Massy",48.7325738,2.261764799999999
Franprix,"12 Rue de Versailles, Massy",48.73250619999999,2.26179
Franprix,"4 All. Mabelle Corey, Massy",48.73095740000001,2.2466542
Carrefour Contact,"1 Rue des Petits Ruisseaux, Verrières-le-Buisson",48.74586670000001,2.283194
ALDI,"206 Rue Adolphe Pajeaud, Antony",48.7411625,2.282109
Monoprix,"8 Rue René Roeckel, Bourg-la-Reine",48.7799176,2.314128
Intermarché SUPER Fresnes,"48 Avenue Paul Vaillant Couturier, Fresnes",48.7602541,2.3181486
Carrefour Market Bourg La Reine,"50-56 Boulevard du Maréchal Joffre, Bourg-la-Reine",48.782734,2.3146252
Carrefour Market Cachan Europe,"9 Avenue de la Division Leclerc, Cachan",48.7859561,2.3288152
Picard,"45 Avenue de Stalingrad, Fresnes",48.763455,2.3336064
Coccimarket,"3 Chemin de Paray, Rungis",48.74598839999999,2.3472211
Cocci Market,"51 Avenue du Parc des Sports, Fresnes",48.75000199999999,2.3235239
Franprix - Fresnes,"7 Place de l'Église, Fresnes",48.75469340000001,2.323072
Franprix,"6 Rue du Docteur Charcot, Fresnes",48.7623004,2.3276854
Auchan Supermarché Antony Fontaine,"12 Place de la Résidence, Antony",48.769787,2.316016
PETIT D ASIE,"13 Place de la Résidence, Antony",48.7697363,2.3162794
Franprix,"6 Rue Dispan, L'Haÿ-les-Roses",48.77925379999999,2.339128
Grand Frais Fresnes,"22 Avenue de Stalingrad, Fresnes",48.7637389,2.3355175
Rungis Market,"44 Avenue Georges Guynemer, Chevilly-Larue",48.7645797,2.3381545
bp,"754 Avenue du Viaduc, Rungis",48.7604583,2.3486639
Intermarché SUPER Bourg-La-Reine,"79 Rue de la Bièvre, Bourg-la-Reine",48.7804701,2.3244729
Lidl,"45 Avenue du Général Leclerc, L'Haÿ-les-Roses",48.77169000000001,2.34679
Franprix,"2 Place de la Fontaine Gueffier, Bagneux",48.7878736,2.3047792
Franprix,"11-13 Avenue du Général Leclerc, Bourg-la-Reine",48.7866907,2.3185032
Elite Fruits,"3 Avenue de Lorraine, Chevilly-Larue",48.7640271,2.3550945
Chez Polette,"43 Rue Boucicaut, Fontenay-aux-Roses",48.7903037,2.2896746
bp,"A86, N186, Rungis",48.75391440000001,2.3619039
SUPERMARCHÉ G20,"28 Rue Marc Sangnier, Cachan",48.7862302,2.3323685
Carrefour L'haÿ Les Roses,"97 Avenue du Général de Gaulle, L'Haÿ-les-Roses",48.7843461,2.3445725
Carrefour,"Cc Belle Epine, 170, Thiais",48.75679,2.371978
Carrefour,"67-81 Avenue de Stalingrad, Villejuif",48.78308099999999,2.368745
Lidl,"42 Rue de Chevilly, Villejuif",48.78198,2.35522
MONOPRIX,"34 Rue Jean Jaurès, Villejuif",48.7935962,2.3662012
Intermarché SUPER Choisy-Le-Roi,"36 Avenue de Lugo, Choisy-le-Roi",48.7697105,2.4071824
Auchandirect,"28 Rue du Puits Dixme, Thiais",48.74977109999999,2.378513299999999
bp,"Sud C C Belle, 334 Rond-Point d'Espagne 2Pine, Thiais",48.7549126,2.374810999999999
Franprix,"4 Place du Maréchal de Lattre de Tassigny, Chevilly-Larue",48.771359,2.367197
Coccinelle,"9 Rue des 15 Arpents, Thiais",48.7668486,2.3822172
Franprix,"1 Rue de Lorraine, Thiais",48.75627830000001,2.3988845
Lidl,"132-162, Rue Julian Grimau, Vitry-sur-Seine",48.7784,2.3757
Carrefour Drive L'haÿ Les Roses,"81-97 Avenue du Général de Gaulle, L'Haÿ-les-Roses",48.7843941,2.3445186
Franprix,"2 Place Auguste Rodin, Villejuif",48.7856294,2.3588719
Franprix,"2 B Avenue du 25 Août 1944, Thiais",48.76236530000001,2.4018611
Paris Store Choisy-le-Roi,"15 Rue du Docteur Roux, Choisy-le-Roi",48.7709474,2.4071794
Franprix,"141-145, Avenue du Maréchal de Lattre de Tassigny, Choisy-le-Roi",48.75213750000001,2.4062891
Franprix,"12 Avenue Gambetta, Choisy-le-Roi",48.76385140000001,2.4033528
Franprix,"7 Avenue de la République, Villejuif",48.7884128,2.365673
Auchan Supermarket,"Cc Vitry, Avenue Youri Gagarine, Vitry-sur-Seine",48.785391,2.391348
SUPERMARKET G20,"114-116 Rue Jean Jaurès, Villejuif",48.78943590000001,2.3665908
Coccinelle Express,"4 Avenue Anatole France, Choisy-le-Roi",48.7648956,2.4094812
Le Jardin du Paradis,"3 Avenue Anatole France, Choisy-le-Roi",48.76497529999999,2.410031699999999
CocciMarket,"1 Avenue du Maréchal de Lattre de Tassigny, Cachan",48.7906436,2.3319812
Carrefour City,"145 Avenue Paul Vaillant Couturier, Vitry-sur-Seine",48.792586,2.395524
Choisy Laur,"6 Avenue Victor Hugo, Choisy-le-Roi",48.76677,2.4153629
Franprix,"64 Avenue d'Alfortville, Choisy-le-Roi",48.77166279999999,2.4141333
Lidl,"130 Avenue d'Alfortville, Choisy-le-Roi",48.7760845,2.4162009
Franprix,"Centre Commercial, Avenue du 8 Mai 1945, Vitry-sur-Seine",48.78386460000002,2.397526800000001
Centre de livraison Maison Thiriet,"4 Place Henri Moissan, Valenton",48.7519179,2.4555948
Supermarché- Souk Addounia,"19 Rue de la Basse Quinte, Créteil",48.7743447,2.4432245
