Name,Address,Latitude,Longitude,Income,Density,Trafic
MONOPRIX,"31 Rue Edith Cavell, Courbevoie",48.9027985,2.2682898,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"Place Georges Pompidou, Levallois-Perret",48.8987254,2.283107,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"6 Place des Victoires, Asnières-sur-Seine",48.91041560000001,2.2905933,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"20 Rue du Capitaine Guynemer, Bois-Colombes",48.90776409999999,2.2616014,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"2 Rue de la Station, Asnières-sur-Seine",48.90643769999999,2.284224099999999,23.73,29.58818342151676,27.215183421516755
HEMA,"25 Ter Rue Saint-Denis, Colombes",48.92371929999999,2.2569109,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"99 Rue Louis Rouquier, Levallois-Perret",48.8923273,2.2905869,23.73,29.58818342151676,27.215183421516755
La Chaise Longue,"31 Rue d'Alsace, Levallois-Perret",48.89168300000001,2.2950452,23.73,29.58818342151676,27.215183421516755
HEMA,"16 Rue de Lorraine, Levallois-Perret",48.892441,2.295714,23.73,29.58818342151676,27.215183421516755
Monoprix,"84 Rue de Villiers, Levallois-Perret",48.8928876,2.277288200000001,23.73,29.58818342151676,27.215183421516755
Monoprix Asnieres Bourguignons,"15 bis Rue du Chalet, Asnières-sur-Seine",48.9143187,2.274344900000001,23.73,29.58818342151676,27.215183421516755
Best Regards,"26 Rue du Printemps, Paris",48.8874415,2.3100651,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"85 Rue Saint-Denis, Colombes",48.9237987,2.2530947,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"53 Boulevard de la République, La Garenne-Colombes",48.90662940000001,2.2450322,31.49,20.87458912768648,17.725589127686476
Monoprix,"159 Rue de Courcelles, Paris",48.8839498,2.298042,23.73,29.58818342151676,27.215183421516755
Monoprix Nanterre,"70 Rue de Stalingrad, Nanterre",48.8943604,2.1956866,31.49,20.87458912768648,17.725589127686476
Monoprix VINCI,"14 Avenue Léonard de Vinci, Courbevoie",48.89667069999999,2.2371831,31.49,20.87458912768648,17.725589127686476
Groupe Partélio,"5 Boulevard des Bouvets, Nanterre",48.8979207,2.2215224,31.49,20.87458912768648,17.725589127686476
Gohee Christophe,"105 Rue Paul Vaillant Couturier, Levallois-Perret",48.8980236,2.2924657,23.73,29.58818342151676,27.215183421516755
Hubside,"31 Rue d'Alsace, Levallois-Perret",48.8929051,2.2975691,23.73,29.58818342151676,27.215183421516755
HEMA,"31 Rue d'Alsace, Levallois-Perret",48.8929451,2.2977232,23.73,29.58818342151676,27.215183421516755
Martre Espace Com,"110 Rue Martre, Clichy",48.9053312,2.3042584,23.73,29.58818342151676,27.215183421516755
LIFECORP MARKET,"165 Avenue Gabriel-Péri, Gennevilliers",48.9238132,2.2942766,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"2 Rue Garibaldi, Saint-Ouen-sur-Seine",48.90595560000001,2.3313365,16.9,31.93194675540765,30.24194675540765
FNAC Gennevilliers,"Parc Commercial Chanteraines, 112 Avenue du Général de Gaulle, Gennevilliers",48.93276969999999,2.3163931,23.73,29.58818342151676,27.215183421516755
Monoprix,"43 Avenue de Clichy, Paris",48.8867889,2.3255902,23.64,51.51186440677967,49.14786440677968
Monoprix,"13 Rue de Lévis, Paris",48.8819994,2.3155935,30.89,9.334536082474228,6.245536082474228
Primark,"20 Rue de la Bongarde, Villeneuve-la-Garenne",48.9249352,2.327562399999999,16.9,31.93194675540765,30.24194675540765
A.s.r.g,"11 Rue de Châteaudun, Paris",48.8756938,2.3407639,23.64,51.51186440677967,49.14786440677968
La Chaise Longue,"2 Rue de Sèze, Paris",48.8701541,2.3275742,24.03,8.824590163934426,6.421590163934425
MONOPRIX,"20 Rue Vauvenargues, Paris",48.893474,2.3335211,23.64,51.51186440677967,49.14786440677968
Barbès Mobile,"4 Boulevard Barbès, Paris",48.8841821,2.3497296,18.22,29.021868512110725,27.19986851211073
MONOPRIX,"125 Rue des Dames, Paris",48.8820892,2.3157514,30.89,9.334536082474228,6.245536082474228
MONOPRIX,"60 bis Rue Marx Dormoy, Paris",48.888569,2.3601352,16.9,31.93194675540765,30.24194675540765
Vsk Telecom,"102 Rue Damrémont, Paris",48.893379,2.336343,16.9,31.93194675540765,30.24194675540765
HERMIONE RETAIL (siège social),"13 Rue de Calais, Paris",48.8824303,2.3306741,23.64,51.51186440677967,49.14786440677968
Rouxel SAS,"120 Boulevard Félix Faure, Aubervilliers",48.90783039999999,2.3791623,15.2,27.12164948453608,25.60164948453608
Veepee (Verone campus),"162 Rue Ambroise Croizat, Saint-Denis",48.9264107,2.3554165,16.9,31.93194675540765,30.24194675540765
MONOPRIX,"14 Rue Ferragus, Aubervilliers",48.9144488,2.379986999999999,15.2,27.12164948453608,25.60164948453608
CH-123,"20 Rue des Gardinoux, Aubervilliers",48.9069289,2.3702938,16.9,31.93194675540765,30.24194675540765
MONOPRIX,"11 Avenue Henriette, Drancy",48.91885329999999,2.449678,15.92,32.28160535117057,30.68960535117057
Eurostore (FUF),"97 Avenue de la République, Aubervilliers",48.9055818,2.3903778,15.2,27.12164948453608,25.60164948453608
Myphonepro,"87 Avenue Victor Hugo, Aubervilliers",48.9060777,2.3745829,15.2,27.12164948453608,25.60164948453608
DECO LAUMIERE,"108 Rue de Meaux, Paris",48.885346,2.3813222,15.2,27.12164948453608,25.60164948453608
Frams France,"16 Rue du Pilier, Aubervilliers",48.9092657,2.369707199999999,16.9,31.93194675540765,30.24194675540765
Publiphone,"11 Avenue Jean Jaurès, Paris",48.88343580000001,2.3718846,15.2,27.12164948453608,25.60164948453608
MONOPRIX,"13-15, Avenue Secrétan, Paris",48.882133,2.3715971,15.2,27.12164948453608,25.60164948453608
Nash Cyber,"41 Rue de Meaux, Paris",48.8805363,2.3725137,15.2,27.12164948453608,25.60164948453608
Niakate Hamadi,"6 Place François Villon, La Courneuve",48.9279415,2.3758167,16.9,31.93194675540765,30.24194675540765
Vaanavil Music,"191 Rue du Faubourg Saint-Denis, Paris",48.8817975,2.3582341,18.22,29.021868512110725,27.19986851211073
MONOP'DAILY,"1 Avenue Claude Vellefaux, Paris",48.8734002,2.3697746,22.86,28.761538461538468,26.475538461538463
Relay Fnac,"Mezzanine banlieue Niveau -2 Coté sud, 18 Rue de Dunkerque, Paris",48.88072789999999,2.3568075,18.22,29.021868512110725,27.19986851211073
FNAC Paris - Gare du Nord,"à côté de la voie 19, 17 Rue de Dunkerque, Paris",48.87958140000001,2.3561478,18.22,29.021868512110725,27.19986851211073
MINISO Gare Du Nord,"Niveau du RER D et B (Sud), voie 42, dans la galerie marchande, 18 Rue de Dunkerque, Paris",48.8802768,2.3552157,18.22,29.021868512110725,27.19986851211073
Hema,"Place du 11 novembre 1918, Paris",48.87677979999999,2.3592415,18.22,29.021868512110725,27.19986851211073
MINISO Gare du Nord Parvis transilien,"Gare du Nord, 18 Rue de Dunkerque Niveau -1, Paris",48.8802402,2.354889699999999,18.22,29.021868512110725,27.19986851211073
MURE épicerie,"54 Rue du Faubourg du Temple, Paris",48.8696812,2.3705225,22.86,28.761538461538468,26.475538461538463
THE NEXT DOOR Paris,"10 Rue Beaurepaire, Paris",48.869636,2.3637454,22.86,28.761538461538468,26.475538461538463
Glaemify,"Rue Gaston Landry 40, Drancy",48.92224580000001,2.4530087,15.92,32.28160535117057,30.68960535117057
R.p.g.,"13 Boulevard des Filles du Calvaire, Paris",48.86252310000001,2.3666315,22.86,28.761538461538468,26.475538461538463
MONOPRIX,"32 Rue Auguste Polissard, Bondy",48.9034088,2.4800154,15.92,32.28160535117057,30.68960535117057
MONOPRIX,"4 Boulevard de Strasbourg, Aulnay-sous-Bois",48.9299173,2.4926609,15.92,32.28160535117057,30.68960535117057
MONOPRIX,"Place de la Libération, Les Pavillons-sous-Bois",48.90976819999999,2.5177612,15.92,32.28160535117057,30.68960535117057
OVS,"Le Haut De Galy, Aulnay-sous-Bois",48.9412151,2.4970711,15.92,32.28160535117057,30.68960535117057
MONOPRIX,"1 Boulevard Jean Allemane, Argenteuil",48.9491347,2.2532564,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"39 boulevard Du Général De Gaulle, Sannois",48.97122499999999,2.2586559,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"46 Rue du Général de Gaulle, Enghien-les-Bains",48.9701236,2.3062108,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"2 Avenue Mirabeau, Soisy-sous-Montmorency",48.990979,2.2904389,23.73,29.58818342151676,27.215183421516755
Hubside.Store Qwartz,"Centre Commercial Qwartz, 4 Boulevard Gallieni, Villeneuve-la-Garenne",48.9255104,2.3286412,16.9,31.93194675540765,30.24194675540765
Meili'S Shop,"75 Rue de la République, Saint-Denis",48.936717,2.3523574,16.9,31.93194675540765,30.24194675540765
Mp Destock,"70 Rue Bonnevide, Saint-Denis",48.9422435,2.3582585,16.9,31.93194675540765,30.24194675540765
Electric Depot,"200 Avenue de la Division Leclerc, Sarcelles",48.9876054,2.3762832,16.9,31.93194675540765,30.24194675540765
Star Welcome Bazar,"117 Boulevard Charles de Gaulle, Pierrefitte-sur-Seine",48.9647556,2.3722649,16.9,31.93194675540765,30.24194675540765
FNAC Parinor,"centre commercial Régional O'Parinor Le Haut De Galy, Aulnay-sous-Bois",48.9555982,2.4748516,15.2,27.12164948453608,25.60164948453608
Primark,"Centre Commercial O'Parinor, Le Haut de Galy, Aulnay-sous-Bois",48.9595835,2.4749252,15.2,27.12164948453608,25.60164948453608
The Bazar Royal,"Place des Étangs, Aulnay-sous-Bois",48.9513724,2.497356,15.92,32.28160535117057,30.68960535117057
Pridor,"Zone Industrielle La Fosse à la Barbière, 2 Rue Léon Jouhaux, Aulnay-sous-Bois",48.9533581,2.4788433,15.92,32.28160535117057,30.68960535117057
Souk Dubaï,"5 Rue Gilberte Desnoyer, Aulnay-sous-Bois",48.95265209999999,2.4796063,15.92,32.28160535117057,30.68960535117057
HEMA,"30 Rue des Buissons CC AEROVILLE, Roissy-en-France",48.9912687,2.5219629,15.92,32.28160535117057,30.68960535117057
